delivery_id,order_id,delivery_status,delivery_time,rider_id
4590,1935,Delivered,16:14:38,11
4591,9628,Delivered,16:10:21,13
4592,6391,Delivered,16:22:20,1
4594,7224,Delivered,16:09:13,4
4595,4187,Delivered,16:28:11,6
4596,4644,Delivered,16:16:02,13
4597,4710,Delivered,16:29:02,9
4598,9053,Delivered,16:24:56,15
4599,9610,Delivered,16:11:51,4
4600,3098,Delivered,16:21:49,10
4601,3816,Delivered,16:20:49,7
4602,9722,Delivered,16:07:48,9
4603,2430,Delivered,16:25:36,5
4604,4097,Delivered,16:24:35,10
4605,2113,Delivered,16:19:32,13
4606,6553,Delivered,16:07:27,4
4607,220,Delivered,16:26:24,4
4608,9151,Delivered,16:07:23,13
4609,3683,Order,,15
4610,3063,Delivered,16:20:03,8
4611,8745,Delivered,16:18:00,4
4612,8719,Delivered,16:25:52,13
4613,5847,Delivered,16:22:50,15
4614,7921,Delivered,16:25:44,10
4615,4031,Delivered,16:27:31,5
4616,3768,Delivered,16:18:21,13
4617,589,Delivered,16:21:16,13
4618,8281,Delivered,16:12:15,3
4619,5027,Delivered,16:08:14,7
4620,2362,Delivered,16:14:04,1
4622,7684,Delivered,16:03:33,5
4623,8292,Delivered,16:10:25,12
4624,391,Delivered,16:06:24,2
4625,3112,Not Delivered,,9
4626,5841,Delivered,16:15:17,13
4627,3264,Order,,13
4628,1375,Delivered,16:22:02,3
4629,5054,Delivered,16:13:00,6
4630,5017,Delivered,16:21:59,14
4631,678,Delivered,16:21:57,10
4632,7284,Delivered,16:07:57,8
4633,1600,Delivered,16:17:41,10
4634,1523,Delivered,16:07:25,10
4635,913,Delivered,16:23:22,2
4636,2344,Delivered,16:12:14,15
4638,9734,Delivered,16:06:52,7
4639,6690,Delivered,16:01:50,5
4640,2969,Not Delivered,,8
4641,1517,Delivered,16:22:39,2
4642,7919,Delivered,16:22:27,1
4643,4326,Delivered,16:08:26,6
4644,5001,Delivered,16:21:13,14
4645,993,Delivered,16:08:11,3
4646,984,Delivered,16:03:06,12
4647,5037,Delivered,16:07:05,3
4648,4821,Delivered,16:03:03,10
4649,127,Delivered,16:08:57,12
4650,415,Delivered,16:19:49,1
4651,4368,Delivered,16:23:47,10
4652,3437,Order,,9
4653,1150,Delivered,16:02:22,7
4654,2974,Delivered,16:15:20,15
4655,733,Delivered,16:06:19,9
4656,2662,Not Delivered,,13
4657,7351,Delivered,16:17:11,14
4658,8014,Delivered,16:02:00,6
4659,5706,Delivered,16:16:52,7
4660,1731,Delivered,16:05:51,5
4661,2595,Delivered,16:20:39,11
4662,4093,Delivered,16:05:39,12
4663,6030,Delivered,16:12:35,13
4664,8101,Delivered,16:16:20,6
4665,1741,Delivered,15:59:00,10
4666,4798,Delivered,16:04:00,10
4667,6819,Delivered,16:00:48,4
4668,252,Delivered,16:13:47,14
4669,3489,Order,,10
4670,6150,Delivered,16:15:39,10
4671,2214,Delivered,16:05:35,10
4672,4143,Delivered,16:05:22,10
4673,4712,Delivered,16:00:19,14
4674,6697,Delivered,16:16:11,3
4675,7790,Delivered,16:09:00,8
4676,4929,Delivered,16:08:56,10
4677,1330,Delivered,16:14:43,5
4678,7608,Delivered,16:11:34,13
4679,8534,Delivered,16:08:32,11
4680,8663,Not Delivered,,7
4681,4638,Delivered,15:57:16,1
4682,2832,Not Delivered,,2
4683,2875,Not Delivered,,7
4684,4436,Delivered,15:57:06,2
4685,2310,Delivered,16:09:59,7
4686,963,Delivered,15:59:58,13
4687,4252,Delivered,16:03:58,14
4688,4808,Delivered,16:01:57,14
4689,7311,Delivered,16:02:52,10
4690,5182,Delivered,15:56:48,7
4691,5051,Delivered,16:09:31,4
4692,623,Delivered,16:16:22,5
4693,4628,Delivered,16:00:18,1
4694,4318,Delivered,16:14:15,4
4695,6433,Delivered,15:59:10,8
4696,845,Delivered,16:01:06,14
4698,7638,Delivered,15:56:56,13
4699,4922,Delivered,15:57:40,9
4700,8965,Delivered,16:00:39,2
4701,9475,Delivered,16:02:27,12
4702,134,Delivered,16:10:03,6
4703,9729,Delivered,16:06:01,6
4704,6592,Delivered,16:09:56,2
4705,7163,Delivered,16:02:53,10
4706,3340,Delivered,16:09:52,9
4707,3900,Delivered,15:56:48,2
4708,5122,Delivered,16:03:48,7
4709,7397,Delivered,15:59:47,12
4710,7175,Delivered,15:57:42,3
4711,900,Delivered,16:03:32,6
4712,6468,Delivered,16:09:27,12
4713,1675,Delivered,16:01:26,12
4714,3929,Delivered,16:13:23,11
4715,2135,Delivered,16:06:22,9
4716,9360,Delivered,16:00:20,1
4717,3733,Not Delivered,,13
4718,1097,Delivered,16:09:14,9
4719,4993,Delivered,15:56:14,2
4720,3745,Delivered,15:56:11,12
4721,5791,Delivered,16:08:43,7
4723,8312,Delivered,16:05:39,11
4724,32,Delivered,16:08:36,5
4725,6738,Delivered,15:54:34,7
4726,4357,Delivered,16:07:32,12
4727,9255,Delivered,16:00:17,8
4728,8801,Delivered,15:53:10,1
4729,1395,Delivered,16:01:52,11
4730,6625,Delivered,16:13:36,3
4731,4875,Delivered,16:07:35,9
4732,6473,Delivered,16:14:32,10
4733,9201,Delivered,16:07:25,3
4734,8248,Delivered,16:03:21,3
4735,9359,Delivered,16:13:19,12
4736,5883,Delivered,16:00:03,4
4737,9995,Delivered,15:56:02,6
4738,1892,Delivered,16:06:48,11
4739,4022,Delivered,16:07:43,9
4740,5070,Delivered,16:06:43,10
4741,7813,Delivered,16:03:36,1
4742,2719,Not Delivered,,6
4743,3191,Delivered,15:57:32,3
4744,8987,Delivered,16:02:29,9
4745,4703,Delivered,16:14:23,11
4746,9984,Delivered,15:57:22,4
4747,9501,Delivered,16:10:17,7
4748,398,Delivered,15:54:09,4
4749,5493,Delivered,15:58:08,10
4750,8856,Delivered,16:04:03,15
4751,4954,Delivered,16:07:02,10
4752,7494,Delivered,16:06:58,12
4753,9020,Delivered,16:11:56,14
4754,1468,Delivered,16:09:48,11
4755,9315,Delivered,15:50:46,9
4756,5089,Delivered,16:11:45,6
4757,8404,Delivered,16:02:37,11
4758,429,Delivered,15:51:31,13
4759,1434,Delivered,16:07:30,14
4760,6942,Delivered,15:51:28,6
4761,2629,Delivered,15:54:27,4
4762,9199,Delivered,16:04:24,8
4763,5960,Delivered,16:02:23,14
4764,9589,Delivered,16:08:18,4
4765,4700,Delivered,15:54:17,6
4766,55,Delivered,16:04:13,13
4767,4459,Delivered,16:01:10,5
4769,1538,Delivered,15:54:00,13
4770,7961,Delivered,16:01:00,13
4771,6043,Delivered,16:09:57,10
4772,6584,Delivered,16:10:54,1
4774,2463,Delivered,15:54:49,5
4775,8229,Delivered,15:58:44,9
4776,2437,Delivered,15:59:43,15
4777,7614,Delivered,15:56:40,6
4778,2681,Delivered,16:00:39,15
4779,1258,Delivered,16:06:37,3
4780,854,Delivered,15:53:29,10
4781,839,Delivered,15:59:28,9
4782,2744,Delivered,15:57:22,4
4783,3052,Not Delivered,,6
4784,7112,Delivered,15:50:17,11
4785,1966,Delivered,16:07:15,14
4786,595,Delivered,16:07:14,6
4787,7137,Delivered,16:11:13,1
4788,7452,Delivered,15:51:00,12
4789,8370,Delivered,16:05:00,12
4790,9591,Delivered,16:03:51,5
4791,4236,Delivered,15:59:45,11
4792,4745,Delivered,15:48:43,8
4793,5751,Delivered,15:49:40,10
4794,3777,Delivered,15:56:36,11
4795,5131,Delivered,16:07:29,6
4796,3912,Delivered,15:48:17,14
4797,5139,Delivered,16:08:14,7
4798,1458,Delivered,15:58:09,6
4799,4057,Delivered,16:10:04,15
4800,7706,Delivered,16:05:59,4
4801,2779,Not Delivered,,15
4802,8228,Delivered,15:56:35,11
4803,6688,Delivered,16:00:34,7
4804,8566,Order,,10
4805,9232,Delivered,15:48:16,2
4806,1040,Delivered,16:00:07,8
4807,5726,Delivered,15:57:47,11
4808,1010,Delivered,16:08:42,12
4809,8580,Order,,12
4810,6248,Delivered,15:46:27,12
4812,7742,Delivered,15:47:17,12
4813,3724,Not Delivered,,13
4814,3009,Not Delivered,,5
4815,6948,Delivered,15:52:56,4
4816,8335,Delivered,16:04:55,4
4817,7065,Delivered,16:05:46,13
4818,3856,Delivered,16:04:30,5
4819,555,Delivered,16:04:26,12
4820,6502,Delivered,16:08:16,11
4821,1575,Delivered,15:49:15,4
4822,335,Delivered,15:54:12,9
4823,6133,Delivered,16:08:03,10
4824,362,Delivered,15:53:02,9
4825,3274,Not Delivered,,13
4826,4257,Delivered,15:58:39,12
4827,2371,Delivered,15:59:32,1
4828,8712,Delivered,16:01:21,1
4829,8636,Delivered,15:57:18,3
4830,2902,Not Delivered,,11
4831,8608,Delivered,15:54:07,15
4832,3923,Delivered,15:57:45,4
4833,1795,Delivered,15:46:44,7
4834,1249,Delivered,15:57:29,11
4835,1304,Delivered,15:43:25,2
4836,2164,Delivered,15:44:24,15
4837,2862,Not Delivered,,4
4838,5120,Delivered,16:05:12,15
4839,7780,Delivered,15:57:06,13
4840,4047,Delivered,15:46:05,4
4841,7323,Delivered,15:42:38,9
4842,2977,Delivered,15:43:32,1
4843,4248,Delivered,15:55:26,3
4844,1895,Delivered,15:53:15,12
4845,7899,Delivered,15:57:09,1
4846,2124,Delivered,16:01:39,12
4847,5326,Delivered,15:43:27,13
4848,6500,Delivered,15:55:20,7
4849,5871,Delivered,15:58:12,12
4850,5515,Delivered,15:54:05,6
4851,2581,Delivered,15:50:57,2
4852,6057,Delivered,15:58:54,13
4853,8960,Delivered,15:49:45,5
4854,3709,Not Delivered,,11
4855,1950,Delivered,15:47:40,3
4856,9593,Delivered,16:02:34,15
4857,3543,Order,,3
4858,6055,Delivered,15:48:16,14
4859,4769,Delivered,15:40:15,4
4860,9687,Delivered,15:50:14,4
4861,682,Delivered,15:43:13,3
4862,8714,Delivered,15:58:06,7
4863,8905,Delivered,15:41:03,9
4864,8973,Delivered,16:00:03,12
4865,5011,Delivered,16:03:01,6
4866,967,Delivered,15:53:00,12
4867,9880,Delivered,16:02:58,9
4868,5877,Delivered,15:53:37,9
4869,4955,Delivered,15:54:35,8
4870,5533,Delivered,15:44:23,5
4871,2586,Delivered,16:01:14,4
4872,8068,Delivered,16:01:04,14
4873,4702,Delivered,15:57:00,6
4874,8624,Delivered,15:47:55,3
4875,5216,Delivered,15:40:46,4
4876,7667,Delivered,16:01:46,6
4877,9184,Delivered,15:42:33,12
4878,6263,Delivered,15:40:23,3
4879,6292,Delivered,15:39:23,9
4880,4390,Delivered,15:56:06,3
4881,5109,Delivered,15:45:03,6
4882,2239,Delivered,15:52:52,7
4883,8649,Order,,15
4884,7802,Delivered,15:53:36,5
4885,1292,Delivered,15:58:27,4
4886,326,Delivered,15:56:15,6
4887,9709,Delivered,15:41:09,11
4888,6645,Delivered,15:58:03,5
4889,8944,Delivered,15:52:47,11
4890,7786,Delivered,15:39:46,9
4891,2145,Delivered,15:52:45,9
4892,2112,Delivered,15:55:43,4
4893,262,Delivered,15:39:42,14
4894,5530,Delivered,15:43:29,12
4895,5280,Delivered,15:55:19,4
4896,6559,Delivered,15:48:00,6
4897,1923,Delivered,15:39:55,13
4898,5323,Delivered,15:41:53,9
4899,3430,Order,,12
4900,9081,Delivered,15:54:44,2
4901,7698,Delivered,15:51:40,6
4902,3188,Delivered,15:39:38,11
4903,6297,Delivered,15:54:18,13
4904,9604,Delivered,15:40:12,12
4905,204,Delivered,15:45:03,2
4906,5287,Delivered,15:38:57,12
4907,6139,Delivered,15:43:45,4
4908,8581,Not Delivered,,2
4909,1308,Delivered,15:51:26,12
4910,6400,Delivered,15:40:21,12
4911,3834,Delivered,15:34:33,4
4912,7915,Delivered,15:41:12,1
4913,6103,Delivered,15:37:10,5
4914,7841,Delivered,15:47:06,12
4915,1569,Delivered,15:55:05,4
4916,8009,Delivered,15:38:55,2
4917,6884,Delivered,15:54:40,14
4918,9733,Delivered,15:48:38,12
4919,1487,Delivered,15:40:34,12
4920,6376,Delivered,15:32:34,10
4921,3090,Delivered,15:40:31,12
4922,4580,Delivered,15:32:27,2
4923,2728,Delivered,15:40:08,10
4924,4783,Delivered,15:36:54,14
4925,5398,Delivered,15:46:50,13
4926,5834,Delivered,15:41:45,13
4927,6830,Delivered,15:53:25,3
4928,2305,Delivered,15:46:18,7
4929,5677,Delivered,15:49:11,9
4930,9629,Delivered,15:51:09,15
4931,7567,Delivered,15:48:04,12
4932,1102,Delivered,15:45:42,9
4933,1906,Delivered,15:31:39,13
4934,2917,Delivered,15:53:35,4
4935,2014,Delivered,15:40:22,5
4936,4297,Delivered,15:48:19,15
4937,2179,Delivered,15:50:14,11
4938,6258,Delivered,15:30:10,10
4939,3904,Delivered,15:38:09,8
4940,3315,Not Delivered,,7
4941,8016,Delivered,15:30:02,15
4942,6545,Delivered,15:35:53,10
4943,7201,Delivered,15:34:46,11
4944,2089,Delivered,15:52:43,10
4945,858,Delivered,15:47:41,5
4946,8594,Order,,5
4947,5157,Delivered,15:37:27,10
4948,7401,Delivered,15:41:13,13
4949,987,Delivered,15:38:02,8
4950,4962,Delivered,15:39:01,2
4951,8871,Delivered,15:51:28,4
4952,1912,Delivered,15:39:16,4
4953,4837,Delivered,15:38:15,1
4954,3319,Order,,8
4955,7545,Delivered,15:49:59,11
4956,9080,Delivered,15:31:54,11
4957,9621,Delivered,15:49:54,7
4958,3372,Not Delivered,,9
4959,6338,Delivered,15:48:49,10
4960,6552,Delivered,15:39:42,12
4961,4739,Delivered,15:31:23,15
4962,3135,Delivered,15:39:09,8
4963,5186,Delivered,15:34:08,7
4964,1343,Delivered,15:41:04,7
4965,7677,Delivered,15:43:02,2
4966,2716,Not Delivered,,10
4967,7631,Delivered,15:42:46,15
4968,3511,Not Delivered,,1
4969,9366,Delivered,15:34:40,5
4970,8411,Not Delivered,,11
4971,6225,Delivered,15:40:32,6
4972,7487,Delivered,15:33:30,13
4973,1864,Delivered,15:41:27,15
4974,5781,Delivered,15:37:10,11
4976,3278,Delivered,15:48:05,10
4977,7249,Delivered,15:43:54,3
4978,8808,Delivered,15:26:51,12
4979,1880,Delivered,15:41:47,7
4980,2141,Delivered,15:39:36,13
4981,9942,Delivered,15:41:32,11
4982,9048,Delivered,15:43:12,14
4983,9153,Delivered,15:29:05,8
4984,5466,Delivered,15:29:04,4
4986,9352,Delivered,15:33:44,10
4987,2720,Not Delivered,,10
4988,9376,Delivered,15:44:30,12
4989,1056,Delivered,15:28:25,7
4990,7878,Delivered,15:25:25,5
4991,7736,Delivered,15:41:21,4
4992,2420,Delivered,15:35:53,15
4993,5732,Delivered,15:24:38,13
4994,729,Delivered,15:28:23,9
4995,4636,Delivered,15:42:21,3
4996,1052,Delivered,15:46:17,6
4997,2843,Not Delivered,,1
4998,4953,Delivered,15:46:15,8
4999,3325,Order,,10
5000,4868,Delivered,15:42:10,5
5001,689,Delivered,15:27:05,12
5002,9115,Delivered,15:26:58,10
5003,5517,Delivered,15:24:55,12
5004,7192,Delivered,15:37:54,4
5005,2599,Delivered,15:45:53,9
5006,1324,Delivered,15:30:51,10
5007,219,Delivered,15:25:50,6
5008,794,Delivered,15:32:47,9
5009,8251,Delivered,15:23:46,10
5010,2560,Delivered,15:32:44,14
5011,1554,Delivered,15:43:43,15
5012,7096,Delivered,15:25:41,3
5013,6144,Delivered,15:34:26,15
5014,6031,Delivered,15:28:20,11
5015,1743,Delivered,15:25:14,7
5016,4204,Delivered,15:45:14,3
5017,6763,Delivered,15:38:10,15
5018,3517,Not Delivered,,7
5019,8538,Not Delivered,,5
5020,4748,Delivered,15:44:00,15
5021,1610,Delivered,15:42:51,2
5022,4600,Delivered,15:24:51,7
5023,4503,Delivered,15:39:50,6
5024,602,Delivered,15:32:40,15
5025,104,Delivered,15:36:32,1
5026,6153,Delivered,15:22:30,7
5027,4880,Delivered,15:34:11,13
5028,8238,Delivered,15:36:00,2
5029,481,Delivered,15:32:50,1
5030,5201,Delivered,15:35:42,11
5031,9175,Delivered,15:42:15,9
5032,2605,Delivered,15:40:06,4
5033,4569,Delivered,15:29:03,2
5034,1256,Delivered,15:42:57,9
5035,2809,Delivered,15:19:56,13
5036,7381,Delivered,15:31:53,6
5037,974,Delivered,15:35:52,11
5038,6626,Delivered,15:25:38,10
5039,9861,Delivered,15:41:32,13
5040,1853,Delivered,15:30:44,15
5041,7427,Delivered,15:38:08,12
5042,7987,Delivered,15:41:08,7
5043,4295,Delivered,15:34:06,7
5044,8560,Delivered,15:25:02,5
5045,9549,Delivered,15:39:57,8
5046,6941,Delivered,15:24:55,7
5047,8442,Order,,6
5048,8171,Delivered,15:33:54,11
5049,5522,Delivered,15:28:53,3
5050,9633,Delivered,15:30:52,2
5051,3684,Order,,14
5052,474,Delivered,15:18:14,6
5053,9859,Delivered,15:31:50,6
5054,3110,Order,,13
5055,6521,Delivered,15:37:48,10
5056,4866,Delivered,15:38:43,15
5057,5307,Delivered,15:22:35,2
5058,9037,Delivered,15:39:20,5
5059,2364,Delivered,15:35:05,1
5060,1206,Delivered,15:25:02,5
5061,3647,Not Delivered,,11
5062,130,Delivered,15:36:52,11
5063,800,Delivered,15:27:49,10
5064,6219,Delivered,15:20:41,11
5065,7527,Delivered,15:34:40,15
5066,3952,Delivered,15:15:33,12
5067,1075,Delivered,15:21:32,11
5068,5210,Delivered,15:25:28,12
5069,5048,Delivered,15:26:20,15
5070,7455,Delivered,15:16:16,7
5071,3199,Order,,4
5072,2888,Delivered,15:19:11,9
5073,5572,Delivered,15:36:47,14
5074,5391,Delivered,15:28:38,2
5075,6206,Delivered,15:20:38,9
5076,8593,Not Delivered,,8
5077,9264,Delivered,15:21:19,8
5078,728,Delivered,15:28:17,14
5079,9955,Delivered,15:18:16,8
5080,1351,Delivered,15:23:12,10
5081,1181,Delivered,15:21:03,5
5082,4797,Delivered,15:29:58,12
5083,9056,Delivered,15:21:58,8
5084,4353,Delivered,15:23:55,10
5085,8838,Delivered,15:21:41,6
5086,8603,Delivered,15:21:39,8
5088,6539,Delivered,15:26:16,2
5090,1176,Delivered,15:30:59,6
5091,8264,Delivered,15:29:58,11
5092,6846,Delivered,15:13:56,1
5093,7228,Delivered,15:28:53,10
5094,2517,Not Delivered,,11
5095,2918,Not Delivered,,7
5096,2006,Delivered,15:20:46,4
5097,463,Delivered,15:29:36,13
5098,5603,Delivered,15:14:26,7
5099,7073,Delivered,15:17:20,12
5100,343,Delivered,15:12:13,4
5101,3119,Not Delivered,,9
5102,2773,Delivered,15:30:10,6
5104,2368,Delivered,15:28:08,14
5105,9233,Delivered,15:21:06,9
5106,9983,Delivered,15:21:02,15
5107,888,Delivered,15:29:48,6
5108,2982,Delivered,15:26:48,6
5109,2774,Not Delivered,,7
5110,5382,Delivered,15:26:19,6
5111,8928,Delivered,15:32:12,9
5112,5610,Delivered,15:34:10,15
5113,7232,Delivered,15:29:10,2
5114,3286,Not Delivered,,10
5115,534,Delivered,15:15:04,7
5117,4473,Delivered,15:13:53,13
5118,8378,Delivered,15:26:46,11
5119,2197,Delivered,15:32:45,15
5120,6113,Delivered,15:25:41,12
5121,739,Delivered,15:29:39,1
5122,690,Delivered,15:30:38,7
5123,9327,Delivered,15:11:36,7
5124,7906,Delivered,15:23:34,3
5125,3803,Delivered,15:27:32,3
5126,1367,Delivered,15:10:24,9
5127,5545,Delivered,15:23:18,3
5128,350,Delivered,15:20:10,2
5129,435,Delivered,15:13:07,14
5130,1234,Delivered,15:11:58,4
5131,7411,Delivered,15:13:55,9
5132,1697,Delivered,15:20:48,5
5133,607,Delivered,15:23:44,11
5134,7307,Delivered,15:31:38,15
5135,9319,Delivered,15:14:14,15
5136,4339,Delivered,15:22:13,5
5137,5368,Delivered,15:28:13,10
5138,1700,Delivered,15:15:01,15
5139,8083,Delivered,15:09:59,6
5140,4980,Delivered,15:26:52,13
5141,4582,Delivered,15:26:47,14
5142,166,Delivered,15:26:44,3
5143,7241,Delivered,15:12:41,6
5144,4499,Delivered,15:10:28,13
5145,3919,Delivered,15:11:24,13
5146,9532,Delivered,15:12:09,9
5147,5670,Delivered,15:20:07,10
5148,5613,Delivered,15:13:03,15
5149,4122,Delivered,15:26:51,12
5150,4789,Delivered,15:21:47,8
5151,8366,Delivered,15:25:46,2
5152,6486,Delivered,15:07:45,8
5153,292,Delivered,15:12:44,9
5154,9887,Delivered,15:29:42,2
5155,4574,Delivered,15:19:33,12
5156,6604,Delivered,15:10:28,14
5157,8393,Delivered,15:18:24,13
5158,3998,Delivered,15:29:14,2
5159,51,Delivered,15:30:03,13
5160,7160,Delivered,15:26:57,9
5161,3493,Order,,1
5162,7035,Delivered,15:29:24,3
5163,6170,Delivered,15:09:15,13
5164,8458,Delivered,15:12:14,14
5165,3891,Delivered,15:08:05,2
5166,5518,Delivered,15:17:05,14
5167,5966,Delivered,15:12:02,6
5168,7940,Delivered,15:18:55,8
5169,8039,Delivered,15:23:46,9
5170,9879,Delivered,15:16:46,14
5171,5832,Delivered,15:10:32,11
5172,9999,Delivered,15:09:22,3
5173,8244,Delivered,15:25:21,11
5174,2601,Not Delivered,,10
5175,3766,Delivered,15:21:03,4
5176,8895,Delivered,15:06:44,9
5177,7015,Delivered,15:20:19,15
5178,7093,Delivered,15:05:15,15
5179,8112,Delivered,15:23:13,11
5181,6363,Delivered,15:19:04,9
5182,6756,Delivered,15:13:02,12
5183,1228,Delivered,15:23:00,12
5184,7955,Delivered,15:10:00,12
5185,4345,Delivered,15:18:53,12
5186,1525,Delivered,15:20:52,14
5187,8035,Delivered,15:16:46,11
5188,9980,Delivered,15:16:39,10
5189,9798,Delivered,15:11:32,9
5190,9554,Delivered,15:16:30,12
5191,9723,Delivered,15:10:30,14
5192,5710,Delivered,15:22:19,9
5193,9641,Delivered,15:12:16,14
5195,2672,Delivered,15:20:10,10
5196,533,Delivered,15:08:09,9
5197,8094,Delivered,15:18:00,14
5198,9433,Delivered,15:26:00,10
5199,7377,Delivered,15:19:51,11
5200,7528,Delivered,15:13:42,12
5201,5102,Delivered,15:20:36,11
5202,7344,Delivered,15:14:28,15
5203,5396,Delivered,15:15:26,9
5204,9960,Delivered,15:06:19,14
5205,1631,Delivered,15:09:17,14
5206,2613,Delivered,15:03:14,11
5207,7439,Delivered,15:02:08,10
5208,8815,Delivered,15:08:54,11
5209,610,Delivered,15:02:50,12
5210,6520,Delivered,15:23:39,9
5211,8759,Delivered,15:17:39,11
5212,4819,Delivered,15:06:35,9
5213,8194,Delivered,15:14:33,13
5214,1236,Delivered,15:04:29,12
5215,5951,Delivered,15:04:14,14
5216,762,Delivered,15:09:13,9
5217,2633,Not Delivered,,15
5218,7634,Delivered,15:02:08,10
5219,9367,Delivered,15:06:08,11
5220,2604,Not Delivered,,12
5221,3961,Delivered,15:11:55,15
5222,8325,Delivered,15:18:48,15
5224,9103,Delivered,15:23:45,11
5225,2703,Delivered,15:20:40,15
5226,6534,Delivered,15:15:29,15
5227,5812,Delivered,15:04:14,15
5228,9760,Delivered,15:16:11,12
5229,1645,Delivered,15:18:01,9
5230,8429,Delivered,15:20:40,15
5231,785,Delivered,15:03:21,11
5232,4129,Delivered,15:09:18,13
5233,4341,Delivered,15:03:14,12
5234,5111,Delivered,15:16:11,10
5235,7561,Delivered,15:21:01,10
5236,5422,Delivered,15:16:59,10
5237,3599,Delivered,15:04:58,10
5238,6695,Delivered,15:09:57,12
5239,8981,Delivered,15:13:51,11
5240,3940,Delivered,15:04:50,13
5241,9015,Delivered,15:12:49,13
5242,4751,Delivered,15:09:46,15
5243,2986,Not Delivered,,15
5244,2462,Delivered,15:19:27,15
5245,6061,Delivered,14:58:26,9
5246,5618,Delivered,15:05:10,9
5247,2002,Delivered,15:09:00,11
5248,9186,Delivered,15:20:00,11
5249,2397,Delivered,15:06:41,9
5250,8710,Delivered,15:05:37,9
5251,9326,Delivered,15:13:37,9
5252,8397,Delivered,14:59:30,13
5253,4815,Delivered,15:19:15,9
5254,8866,Delivered,14:58:10,13
5255,151,Delivered,15:20:04,10
5256,7119,Delivered,15:12:01,9
5257,3252,Delivered,15:00:53,11
5258,94,Delivered,15:06:52,11
5259,2246,Delivered,15:09:44,9
5260,2400,Delivered,15:00:44,10
5261,9192,Delivered,15:13:21,14
5262,6581,Delivered,15:16:17,11
5263,4658,Delivered,14:59:15,15
5265,3515,Order,,13
5266,1674,Delivered,15:15:02,9
5267,4861,Delivered,15:02:55,15
5268,7481,Delivered,15:06:48,10
5269,4011,Delivered,15:07:37,14
5270,2396,Delivered,15:04:33,13
5271,3914,Delivered,14:58:33,9
5272,8541,Not Delivered,,12
5273,9749,Delivered,15:13:29,10
5274,4313,Delivered,15:03:23,13
5275,9373,Delivered,15:16:22,11
5276,5789,Delivered,14:57:20,14
5277,4881,Delivered,15:10:16,12
5278,4401,Delivered,15:03:12,10
5279,5409,Delivered,15:08:03,9
5280,4983,Delivered,14:57:00,10
5281,345,Delivered,15:05:40,13
5282,9840,Delivered,14:57:32,13
5283,2285,Delivered,15:03:01,10
5284,7570,Delivered,15:08:35,11
5285,6993,Delivered,15:06:09,12
5286,1822,Delivered,15:05:39,12
5287,3352,Order,,10
5288,3468,Delivered,15:10:36,13
5289,2249,Delivered,15:04:34,12
5290,3858,Delivered,14:52:31,10
5291,9079,Delivered,15:05:28,12
5292,4724,Delivered,14:52:27,14
5293,5964,Delivered,15:01:10,13
5294,9274,Delivered,14:55:07,11
5295,5799,Delivered,15:07:58,15
5296,8644,Delivered,14:52:58,11
5297,5185,Delivered,15:09:55,10
5298,9364,Delivered,14:55:50,11
5299,8583,Delivered,15:04:42,14
5300,7801,Delivered,15:11:38,14
5301,6274,Delivered,14:54:35,9
5302,7183,Delivered,14:55:32,14
5303,9721,Delivered,15:14:17,15
5304,7026,Delivered,15:08:06,12
5305,7704,Delivered,15:01:01,15
5306,6145,Delivered,15:08:48,11
5307,1889,Delivered,15:05:36,12
5308,9200,Delivered,14:52:35,9
5309,2890,Not Delivered,,15
5310,4559,Delivered,15:07:29,10
5311,2642,Delivered,15:10:27,13
5312,3426,Order,,14
5314,8249,Delivered,14:53:05,9
5315,1766,Delivered,15:08:04,11
5316,5360,Delivered,15:12:50,15
5317,6629,Delivered,14:51:50,13
5318,9413,Delivered,14:55:44,13
5319,364,Delivered,14:57:30,14
5320,5302,Delivered,14:49:23,11
5321,7903,Delivered,15:10:13,15
5322,6685,Delivered,15:03:00,11
5323,3284,Order,,11
5324,7664,Delivered,14:58:54,15
5325,5229,Delivered,14:58:42,15
5326,7552,Delivered,15:05:42,11
5327,6243,Delivered,14:55:39,9
5328,3379,Order,,10
5329,1974,Delivered,15:02:34,15
5330,5654,Delivered,14:50:34,9
5331,1322,Delivered,14:53:20,11
5332,5085,Delivered,14:56:10,14
5333,7095,Delivered,15:04:07,12
5334,5755,Delivered,14:54:02,14
5335,7394,Delivered,14:56:02,11
5336,2867,Delivered,15:04:00,11
5337,950,Delivered,14:58:59,9
5338,6779,Delivered,15:02:55,11
5339,6665,Delivered,14:56:53,9
5340,9614,Delivered,15:05:33,13
5341,372,Delivered,15:00:24,12
5342,4369,Delivered,15:06:19,13
5343,6481,Delivered,15:07:16,11
5344,8160,Delivered,15:01:11,13
5345,1282,Delivered,15:02:04,15
5346,598,Delivered,14:53:59,11
5347,2062,Delivered,14:46:54,14
5348,4862,Delivered,14:52:53,12
5349,5135,Delivered,14:52:33,11
5350,5104,Delivered,15:01:26,12
5351,6939,Delivered,15:04:24,13
5352,3928,Delivered,15:04:04,11
5353,6388,Delivered,15:04:02,9
5354,258,Delivered,14:46:58,13
5355,2431,Delivered,15:04:47,12
5356,7562,Delivered,14:58:45,13
5357,7283,Delivered,15:07:27,10
5358,8215,Delivered,14:52:19,10
5359,9832,Delivered,15:07:11,15
5360,4332,Delivered,14:46:07,10
5361,8690,Delivered,14:52:03,12
