"order_id","customer_id","restaurant_id","order_item","order_date","order_time","order_status","total_amount"
4343,16,3,"Masala Dosa","2023-12-29","13:32:45","Completed","295.00"
8498,7,10,"Dal Makhani","2023-01-30","13:32:43","Completed","252.00"
2127,3,10,"Prawn Masala","2023-03-24","13:32:30","Completed","215.00"
592,14,10,"Mutton Rogan Josh","2023-10-23","13:32:25","Completed","249.00"
6538,7,7,"Mutton Rogan Josh","2023-09-02","13:32:20","Completed","493.00"
2295,3,8,"Masala Dosa","2023-10-03","13:32:10","Completed","288.00"
6209,18,1,"Pasta Alfredo","2023-06-24","13:32:03","Completed","307.00"
6202,20,8,"Grilled Chicken Sandwich","2023-09-04","13:32:02","Completed","200.00"
6426,17,2,"Paneer Lababdar","2023-04-30","13:32:02","Completed","219.00"
3271,11,1,"Vegetable Fried Rice","2023-01-06","13:31:35","Completed","295.00"
6749,4,10,"Dal Makhani","2023-02-07","13:31:33","Completed","270.00"
4214,21,6,"Chicken Shawarma","2023-11-13","13:31:31","Completed","283.00"
9873,9,5,"Burger","2023-03-01","13:31:25","Completed","210.00"
821,12,1,"Chicken Biryani","2023-07-17","13:31:22","Completed","333.00"
1672,15,1,"Mutton Biryani","2023-12-06","13:31:20","Completed","366.00"
784,20,7,"Masala Dosa","2023-08-07","13:31:16","Completed","534.00"
5619,22,7,"Hyderabadi Biryani","2023-04-16","13:31:11","Completed","352.00"
421,8,1,"Lamb Kebab","2023-03-03","13:30:58","Completed","435.00"
3463,9,10,"Paneer Butter Masala","2023-08-06","13:30:54","Completed","240.00"
3217,22,9,"Pasta Alfredo","2023-08-05","13:30:26","Completed","255.00"
3854,16,8,"Paneer Butter Masala","2023-07-12","13:30:20","Completed","391.00"
5273,19,7,"Chole Bhature","2023-04-15","13:30:19","Completed","360.00"
4973,17,8,"Paneer Butter Masala","2023-02-16","13:30:13","Completed","214.00"
1114,6,6,"Vegetable Fried Rice","2023-04-02","13:30:07","Completed","329.00"
8,1,5,"Vegetable Fried Rice","2024-01-08","13:30:00","Completed","323.00"
3561,18,6,"Vegetable Fried Rice","2023-03-04","13:29:59","Not Fulfilled","497.00"
8065,6,6,"Egg Curry","2023-10-22","13:29:55","Completed","307.00"
2227,17,6,"Chole Bhature","2023-06-03","13:29:46","Completed","241.00"
3411,8,4,"Chole Bhature","2023-05-29","13:29:45","Not Fulfilled","216.00"
3537,11,6,"Egg Curry","2023-09-27","13:29:27","Completed","247.00"
4717,18,2,"Chicken Shawarma","2023-10-22","13:29:08","Completed","337.00"
8475,7,7,"Grilled Chicken Sandwich","2023-04-01","13:29:07","Completed","332.00"
3491,6,7,"Masala Dosa","2023-12-12","13:28:55","Completed","279.00"
7753,4,5,"Chicken Shawarma","2023-06-13","13:28:51","Completed","200.00"
6286,20,9,"Masala Dosa","2023-10-31","13:28:36","Completed","206.00"
2636,4,4,"Paneer Butter Masala","2023-06-21","13:28:31","Completed","346.00"
1251,8,3,"Masala Dosa","2023-01-18","13:28:20","Completed","350.00"
4578,20,9,"Pasta Alfredo","2023-03-01","13:28:14","Completed","293.00"
2602,3,10,"Chole Bhature","2023-11-17","13:28:07","Completed","201.00"
6630,8,10,"Chicken Biryani","2023-06-12","13:27:47","Completed","329.00"
4315,17,5,"Mutton Rogan Josh","2023-05-19","13:27:28","Completed","238.00"
4820,16,7,"Chicken Biryani","2023-10-25","13:27:26","Completed","221.00"
3544,16,8,"Burger","2023-01-29","13:27:17","Completed","523.00"
7393,6,5,"Masala Dosa","2023-05-27","13:26:46","Completed","206.00"
6300,16,4,"Mutton Rogan Josh","2023-06-24","13:26:39","Completed","246.00"
4284,18,6,"Paneer Butter Masala","2023-02-22","13:26:33","Completed","277.00"
1537,9,7,"Chicken Biryani","2023-03-02","13:26:16","Completed","214.00"
6814,6,2,"Pasta Alfredo","2023-07-04","13:26:15","Completed","491.00"
2030,9,6,"Pasta Alfredo","2023-03-02","13:26:02","Completed","532.00"
5688,21,1,"Paneer Butter Masala","2023-03-10","13:25:54","Completed","246.00"
6399,17,4,"Paneer Tikka","2023-07-11","13:25:51","Completed","262.00"
9952,6,6,"Egg Curry","2023-08-15","13:25:50","Completed","255.00"
1328,8,1,"Masala Dosa","2023-12-20","13:25:37","Completed","281.00"
3791,22,7,"Lamb Kebab","2023-11-12","13:25:28","Completed","204.00"
201,14,1,"Dal Makhani","2023-04-08","13:25:21","Completed","333.00"
2965,19,1,"Masala Dosa","2023-08-17","13:25:15","Completed","265.00"
4486,19,7,"Fish Curry","2023-07-15","13:25:07","Completed","444.00"
438,21,3,"Chicken Biryani","2023-08-09","13:25:05","Completed","507.00"
3064,2,3,"Egg Curry","2023-02-04","13:24:54","Completed","295.00"
3153,13,6,"Paneer Butter Masala","2023-06-27","13:24:53","Completed","239.00"
3915,20,9,"Hyderabadi Biryani","2023-02-08","13:24:38","Completed","217.00"
2146,14,3,"Hyderabadi Biryani","2023-01-21","13:24:33","Completed","266.00"
8183,7,8,"Paneer Lababdar","2023-10-21","13:24:33","Completed","477.00"
9931,7,10,"Pizza","2023-03-26","13:24:30","Completed","236.00"
9250,4,8,"Chicken Shawarma","2023-08-22","13:24:29","Completed","301.00"
7231,8,6,"Dal Makhani","2023-01-30","13:24:28","Completed","231.00"
2297,7,8,"Pasta Alfredo","2023-03-27","13:24:24","Completed","227.00"
4213,17,10,"Egg Curry","2023-07-12","13:24:20","Completed","416.00"
5587,20,9,"Chicken Biryani","2023-04-30","13:24:20","Completed","225.00"
6700,8,4,"Chicken Shawarma","2023-07-14","13:24:15","Completed","224.00"
6493,15,9,"Paneer Lababdar","2023-10-31","13:24:13","Completed","226.00"
4846,19,3,"Masala Dosa","2023-04-14","13:24:10","Completed","284.00"
8374,9,8,"Mutton Rogan Josh","2023-02-06","13:24:10","Completed","318.00"
142,5,10,"Vegetable Fried Rice","2023-07-01","13:24:04","Completed","267.00"
2448,6,7,"Paneer Tikka","2023-12-31","13:23:42","Completed","246.00"
8018,7,3,"Mutton Rogan Josh","2023-06-30","13:23:36","Completed","273.00"
8142,6,9,"Paneer Lababdar","2023-07-10","13:23:36","Completed","268.00"
1315,17,2,"Mutton Rogan Josh","2023-02-19","13:23:27","Completed","435.00"
6890,9,2,"Mutton Rogan Josh","2023-11-14","13:23:22","Completed","714.00"
2756,15,5,"Chicken Biryani","2023-12-14","13:23:18","Completed","220.00"
5469,16,1,"Paneer Butter Masala","2023-12-27","13:23:04","Completed","237.00"
3482,1,7,"Prawn Masala","2023-06-02","13:22:52","Completed","324.00"
5684,19,9,"Pasta Alfredo","2023-04-01","13:22:41","Completed","285.00"
5979,20,6,"Mutton Biryani","2023-02-19","13:22:22","Completed","438.00"
4102,17,7,"Butter Chicken","2023-09-13","13:22:14","Completed","333.00"
5311,19,10,"Pasta Alfredo","2023-06-30","13:22:09","Completed","268.00"
5080,22,8,"Butter Chicken","2023-10-14","13:22:05","Completed","231.00"
1470,5,2,"Masala Dosa","2023-11-13","13:22:04","Completed","271.00"
2304,12,10,"Paneer Tikka","2023-10-05","13:22:01","Completed","224.00"
9027,4,9,"Grilled Chicken Sandwich","2023-11-12","13:21:42","Completed","200.00"
8346,8,2,"Vegetable Fried Rice","2023-07-10","13:21:29","Completed","328.00"
2512,3,1,"Lamb Kebab","2023-06-26","13:21:19","Completed","227.00"
2865,22,10,"Mutton Rogan Josh","2023-08-11","13:21:12","Completed","355.00"
6006,15,6,"Dal Makhani","2023-06-18","13:21:03","Completed","228.00"
6045,17,2,"Chicken Biryani","2023-03-20","13:21:03","Completed","516.00"
8912,6,8,"Lamb Kebab","2023-12-02","13:20:53","Completed","235.00"
7129,6,1,"Chicken Shawarma","2023-05-29","13:20:46","Completed","286.00"
2625,6,3,"Masala Dosa","2023-01-11","13:20:42","Completed","297.00"
3415,4,4,"Chicken Biryani","2023-09-30","13:20:37","Not Fulfilled","245.00"
2019,1,5,"Mutton Biryani","2023-11-26","13:20:24","Completed","235.00"
6457,20,10,"Paneer Tikka","2023-01-06","13:20:24","Completed","240.00"
2021,13,2,"Hyderabadi Biryani","2023-12-13","13:20:22","Completed","254.00"
1327,1,10,"Paneer Lababdar","2023-08-28","13:20:19","Completed","527.00"
4660,19,9,"Dal Makhani","2023-12-23","13:20:11","Completed","203.00"
1667,22,7,"Pasta Alfredo","2023-01-12","13:20:07","Completed","322.00"
3577,9,2,"Dal Makhani","2023-07-17","13:19:53","Completed","516.00"
3450,8,2,"Mutton Rogan Josh","2023-10-02","13:19:45","Completed","289.00"
3037,5,5,"Paneer Butter Masala","2023-04-29","13:19:35","Completed","221.00"
1131,19,3,"Paneer Butter Masala","2023-04-24","13:19:33","Completed","200.00"
853,15,10,"Masala Dosa","2023-08-15","13:19:30","Completed","225.00"
1425,22,4,"Paneer Tikka","2023-04-04","13:19:21","Completed","250.00"
1267,8,1,"Paneer Butter Masala","2023-11-10","13:19:07","Completed","294.00"
2240,17,6,"Paneer Butter Masala","2023-01-22","13:19:00","Completed","350.00"
4616,15,7,"Paneer Tikka","2023-04-11","13:18:56","Completed","424.00"
3660,12,5,"Prawn Masala","2023-01-28","13:18:54","Completed","335.00"
2684,10,6,"Mutton Biryani","2023-01-30","13:18:46","Completed","229.00"
4811,19,7,"Fish Curry","2023-10-15","13:18:19","Completed","246.00"
9382,8,9,"Paneer Lababdar","2023-04-25","13:17:52","Completed","277.00"
50,18,9,"Dal Makhani","2023-05-11","13:17:47","Completed","428.00"
5909,16,8,"Vegetable Fried Rice","2023-07-24","13:17:47","Completed","310.00"
8857,6,6,"Chicken Tikka","2023-05-26","13:17:38","Completed","306.00"
443,19,10,"Fish Curry","2023-08-25","13:17:35","Completed","401.00"
3605,6,4,"Lamb Kebab","2023-12-01","13:17:34","Not Fulfilled","212.00"
6799,8,1,"Egg Curry","2023-12-17","13:17:24","Completed","227.00"
8419,7,10,"Paneer Tikka","2023-12-07","13:17:23","Completed","319.00"
400,17,6,"Chicken Shawarma","2023-04-18","13:17:18","Completed","214.00"
6140,22,4,"Masala Dosa","2023-11-14","13:17:17","Completed","478.00"
3806,7,7,"Chicken Shawarma","2023-08-05","13:17:06","Completed","240.00"
6362,19,6,"Prawn Masala","2023-12-14","13:17:03","Completed","453.00"
2335,9,5,"Mutton Rogan Josh","2023-07-25","13:17:02","Completed","296.00"
4902,16,2,"Burger","2023-10-18","13:17:00","Completed","291.00"
1342,15,7,"Vegetable Fried Rice","2023-10-03","13:16:57","Completed","199.00"
9719,6,6,"Prawn Masala","2023-11-10","13:16:47","Completed","487.00"
4956,15,10,"Paneer Lababdar","2023-06-19","13:16:37","Completed","355.00"
5375,22,5,"Mutton Biryani","2023-02-21","13:16:36","Completed","251.00"
6408,22,2,"Fish Curry","2023-02-02","13:16:23","Completed","344.00"
9627,8,9,"Pizza","2023-01-10","13:16:12","Completed","311.00"
3171,10,8,"Paneer Tikka","2023-03-03","13:15:59","Completed","299.00"
4161,19,7,"Lamb Kebab","2023-11-14","13:15:52","Completed","344.00"
5319,19,9,"Paneer Tikka","2023-12-09","13:15:51","Completed","316.00"
9105,9,7,"Dal Makhani","2023-11-26","13:15:48","Completed","207.00"
7437,8,9,"Mutton Biryani","2023-11-23","13:15:43","Completed","320.00"
5094,21,9,"Chicken Shawarma","2023-09-03","13:15:41","Completed","318.00"
1359,12,9,"Pasta Alfredo","2023-12-11","13:15:32","Completed","543.00"
5222,15,1,"Mutton Rogan Josh","2023-03-07","13:15:30","Completed","308.00"
3889,20,2,"Paneer Butter Masala","2023-01-13","13:15:19","Completed","379.00"
6075,20,2,"Mutton Biryani","2023-10-12","13:15:13","Completed","211.00"
6957,6,3,"Pasta Alfredo","2023-03-17","13:15:09","Completed","225.00"
2020,1,4,"Chicken Biryani","2023-01-03","13:15:03","Completed","210.00"
11,17,7,"Paneer Butter Masala","2024-01-11","13:15:00","Completed","411.00"
2600,19,9,"Prawn Masala","2023-02-18","13:14:56","Completed","289.00"
9557,6,2,"Lamb Kebab","2023-12-02","13:14:53","Completed","210.00"
1219,10,3,"Masala Dosa","2023-05-19","13:14:40","Completed","469.00"
6017,17,1,"Chicken Biryani","2023-03-01","13:14:38","Completed","331.00"
3244,10,1,"Paneer Tikka","2023-04-18","13:14:10","Completed","257.00"
9165,7,4,"Dal Makhani","2023-05-28","13:14:05","Completed","266.00"
704,17,2,"Paneer Butter Masala","2023-04-06","13:14:02","Completed","284.00"
7429,6,1,"Chicken Shawarma","2023-11-29","13:13:57","Completed","317.00"
3114,7,5,"Chicken Biryani","2023-12-01","13:13:43","Not Fulfilled","252.00"
2979,18,1,"Paneer Butter Masala","2023-02-19","13:13:42","Completed","269.00"
3385,2,9,"Egg Curry","2023-10-24","13:13:25","Completed","336.00"
5428,16,4,"Pasta Alfredo","2023-10-25","13:12:55","Completed","285.00"
3866,8,1,"Chicken Biryani","2023-10-12","13:12:43","Completed","230.00"
3390,12,1,"Masala Dosa","2023-09-21","13:12:28","Completed","310.00"
222,22,5,"Butter Chicken","2023-08-31","13:12:25","Completed","388.00"
5777,20,1,"Hyderabadi Biryani","2023-01-08","13:12:12","Completed","218.00"
5093,18,6,"Prawn Masala","2023-08-27","13:12:11","Completed","213.00"
2558,8,1,"Fish Curry","2023-05-29","13:12:04","Completed","450.00"
1646,3,10,"Pasta Alfredo","2023-02-25","13:11:54","Completed","540.00"
3419,5,5,"Pasta Alfredo","2023-06-22","13:11:53","Completed","274.00"
2478,11,2,"Paneer Butter Masala","2023-05-10","13:11:46","Completed","337.00"
2231,17,3,"Chicken Biryani","2023-08-13","13:11:44","Completed","416.00"
5112,22,1,"Mutton Rogan Josh","2023-11-03","13:11:43","Completed","259.00"
341,7,8,"Paneer Butter Masala","2023-05-31","13:11:33","Completed","221.00"
489,8,2,"Pasta Alfredo","2023-12-20","13:11:29","Completed","302.00"
1555,20,8,"Chicken Tikka","2023-08-07","13:11:05","Completed","302.00"
5700,15,10,"Burger","2023-02-19","13:11:01","Completed","264.00"
3397,21,6,"Pasta Alfredo","2023-08-20","13:10:52","Completed","246.00"
1560,16,4,"Paneer Butter Masala","2023-03-26","13:10:42","Completed","239.00"
2789,17,8,"Fish Curry","2023-03-10","13:10:40","Completed","210.00"
2676,13,7,"Chicken Biryani","2023-09-07","13:10:31","Completed","337.00"
9170,6,1,"Chicken Shawarma","2023-05-10","13:10:31","Completed","203.00"
4579,18,7,"Lamb Kebab","2023-08-17","13:10:24","Completed","444.00"
3044,16,7,"Fish Curry","2023-08-11","13:10:14","Completed","241.00"
6988,5,1,"Egg Curry","2023-10-26","13:10:14","Completed","316.00"
5467,22,3,"Paneer Butter Masala","2023-09-03","13:10:09","Completed","321.00"
3996,4,8,"Mutton Biryani","2023-08-08","13:10:00","Completed","256.00"
4035,19,8,"Pasta Alfredo","2023-05-17","13:09:58","Completed","540.00"
3313,11,8,"Fish Curry","2023-09-07","13:09:54","Completed","318.00"
1246,21,4,"Fish Curry","2023-07-07","13:09:38","Completed","349.00"
4802,18,5,"Paneer Butter Masala","2023-10-23","13:09:35","Completed","242.00"
9428,6,6,"Egg Curry","2023-07-11","13:09:31","Completed","215.00"
7099,7,9,"Egg Curry","2023-12-05","13:09:21","Completed","683.00"
3831,13,10,"Lamb Kebab","2023-08-11","13:09:20","Completed","249.00"
5623,20,4,"Chole Bhature","2023-06-14","13:09:16","Completed","215.00"
7943,4,4,"Masala Dosa","2023-02-08","13:09:15","Completed","218.00"
4235,22,5,"Pasta Alfredo","2023-01-28","13:09:12","Completed","246.00"
2022,1,9,"Burger","2023-01-17","13:09:05","Completed","391.00"
6547,5,1,"Grilled Chicken Sandwich","2023-09-25","13:09:02","Completed","246.00"
6972,9,7,"Burger","2023-05-01","13:09:01","Completed","234.00"
1070,19,1,"Masala Dosa","2023-10-06","13:08:56","Completed","371.00"
4190,15,1,"Paneer Butter Masala","2023-09-10","13:08:56","Completed","284.00"
4851,16,2,"Egg Curry","2023-07-01","13:08:51","Completed","367.00"
3057,7,3,"Mutton Rogan Josh","2023-06-06","13:08:49","Completed","235.00"
1436,18,2,"Masala Dosa","2023-03-12","13:08:35","Completed","324.00"
9181,8,4,"Vegetable Fried Rice","2023-10-01","13:08:32","Completed","206.00"
2550,21,3,"Chicken Shawarma","2023-03-19","13:08:24","Completed","331.00"
7846,8,7,"Chicken Shawarma","2023-03-12","13:08:22","Completed","238.00"
4641,21,8,"Prawn Masala","2023-04-07","13:08:17","Completed","258.00"
4442,18,4,"Pasta Alfredo","2023-09-26","13:08:07","Completed","208.00"
2244,1,7,"Pasta Alfredo","2023-01-28","13:07:56","Completed","273.00"
1072,4,9,"Chicken Shawarma","2023-10-15","13:07:53","Completed","314.00"
7682,8,2,"Burger","2023-04-16","13:07:52","Completed","292.00"
7621,9,6,"Chicken Biryani","2023-06-02","13:07:41","Completed","206.00"
2242,15,7,"Vegetable Fried Rice","2023-06-10","13:07:36","Completed","517.00"
8463,9,6,"Butter Chicken","2023-03-17","13:07:30","Completed","314.00"
7181,9,1,"Lamb Kebab","2023-03-13","13:07:28","Completed","228.00"
7331,6,4,"Chole Bhature","2023-02-15","13:07:10","Completed","199.00"
4202,15,2,"Pasta Alfredo","2023-11-27","13:07:09","Completed","255.00"
9442,7,2,"Chicken Tikka","2023-11-09","13:07:05","Completed","302.00"
965,18,5,"Paneer Butter Masala","2023-01-04","13:07:00","Completed","260.00"
7458,8,10,"Vegetable Fried Rice","2023-07-22","13:06:30","Completed","331.00"
1118,20,9,"Pasta Alfredo","2023-09-05","13:06:29","Completed","260.00"
3667,22,5,"Chicken Biryani","2023-04-12","13:06:25","Completed","259.00"
4049,20,3,"Chole Bhature","2023-03-21","13:06:23","Completed","216.00"
986,9,7,"Paneer Butter Masala","2023-03-09","13:06:17","Completed","258.00"
8514,6,10,"Dal Makhani","2023-06-05","13:06:16","Completed","314.00"
5986,21,7,"Masala Dosa","2023-08-22","13:06:13","Completed","218.00"
3931,11,6,"Hyderabadi Biryani","2023-09-22","13:06:01","Completed","476.00"
8131,7,10,"Chicken Shawarma","2023-08-08","13:06:00","Completed","299.00"
9703,7,6,"Dal Makhani","2023-08-27","13:05:57","Completed","595.00"
5478,17,2,"Hyderabadi Biryani","2023-05-08","13:05:36","Completed","280.00"
1602,10,5,"Paneer Lababdar","2023-05-19","13:05:30","Completed","341.00"
1808,21,10,"Pasta Alfredo","2023-02-20","13:05:24","Completed","349.00"
7534,6,6,"Chicken Biryani","2023-09-18","13:05:23","Completed","294.00"
2347,20,5,"Pasta Alfredo","2023-07-05","13:05:17","Completed","240.00"
4865,20,8,"Egg Curry","2023-11-07","13:05:17","Completed","434.00"
4447,21,7,"Paneer Butter Masala","2023-11-15","13:05:13","Completed","266.00"
6029,15,2,"Paneer Tikka","2023-10-21","13:05:09","Completed","230.00"
9379,7,1,"Prawn Masala","2023-03-01","13:05:03","Completed","254.00"
4445,19,2,"Hyderabadi Biryani","2023-01-28","13:04:58","Completed","296.00"
7374,8,1,"Lamb Kebab","2023-05-23","13:04:55","Completed","254.00"
7558,6,4,"Paneer Tikka","2023-10-23","13:04:49","Completed","271.00"
2093,1,9,"Pizza","2023-03-02","13:04:48","Completed","342.00"
2399,22,4,"Mutton Rogan Josh","2023-11-17","13:04:36","Completed","350.00"
1199,13,9,"Chicken Shawarma","2023-01-09","13:04:34","Completed","319.00"
8093,9,4,"Masala Dosa","2023-06-08","13:04:31","Completed","261.00"
3675,3,9,"Mutton Rogan Josh","2023-06-14","13:04:25","Completed","271.00"
8095,9,8,"Butter Chicken","2023-08-24","13:04:17","Completed","329.00"
5401,17,3,"Pasta Alfredo","2023-09-16","13:04:16","Completed","307.00"
5166,18,8,"Fish Curry","2023-07-13","13:04:10","Completed","304.00"
7770,4,1,"Pasta Alfredo","2023-02-08","13:03:51","Completed","334.00"
1319,16,4,"Paneer Butter Masala","2023-01-19","13:03:46","Completed","253.00"
7442,4,5,"Chole Bhature","2023-11-16","13:03:43","Completed","233.00"
4617,22,7,"Lamb Kebab","2023-07-10","13:03:42","Completed","248.00"
4913,19,10,"Paneer Butter Masala","2023-03-09","13:03:38","Completed","542.00"
8082,5,4,"Egg Curry","2023-11-30","13:03:37","Completed","330.00"
6244,19,1,"Mutton Rogan Josh","2023-08-27","13:03:28","Completed","306.00"
5205,19,6,"Chicken Biryani","2023-08-03","13:03:20","Completed","227.00"
7330,6,10,"Chicken Biryani","2023-10-08","13:03:15","Completed","211.00"
6147,21,8,"Paneer Tikka","2023-11-21","13:03:04","Completed","298.00"
8144,6,5,"Prawn Masala","2023-06-23","13:03:04","Completed","214.00"
7835,5,1,"Chole Bhature","2023-11-13","13:02:59","Completed","297.00"
3963,19,1,"Chicken Shawarma","2023-08-10","13:02:55","Completed","216.00"
7779,4,3,"Fish Curry","2023-04-04","13:02:47","Completed","200.00"
436,7,1,"Pasta Alfredo","2023-06-26","13:02:46","Completed","286.00"
5223,15,5,"Chicken Shawarma","2023-04-16","13:02:33","Completed","201.00"
5607,21,4,"Pasta Alfredo","2023-02-15","13:02:32","Completed","277.00"
9390,5,4,"Lamb Kebab","2023-10-04","13:02:27","Completed","342.00"
1818,11,2,"Masala Dosa","2023-03-30","13:02:25","Completed","312.00"
7468,8,7,"Masala Dosa","2023-03-02","13:02:20","Completed","275.00"
7465,4,5,"Pasta Alfredo","2023-12-26","13:02:09","Completed","332.00"
2841,5,8,"Butter Chicken","2023-04-25","13:02:06","Completed","432.00"
191,14,8,"Hyderabadi Biryani","2023-12-02","13:02:03","Completed","241.00"
4148,20,3,"Pasta Alfredo","2023-07-14","13:01:58","Completed","217.00"
6308,18,7,"Egg Curry","2023-04-09","13:01:58","Completed","673.00"
7447,4,2,"Chole Bhature","2023-10-02","13:01:43","Completed","238.00"
8988,7,7,"Lamb Kebab","2023-06-04","13:01:37","Completed","334.00"
2510,6,6,"Butter Chicken","2023-06-11","13:01:28","Completed","273.00"
6107,16,7,"Prawn Masala","2023-08-19","13:01:24","Completed","202.00"
2139,20,6,"Pasta Alfredo","2023-12-30","13:01:16","Completed","307.00"
1172,6,6,"Lamb Kebab","2023-08-18","13:01:03","Completed","287.00"
8239,7,1,"Pasta Alfredo","2023-11-28","13:00:58","Completed","499.00"
7092,7,5,"Hyderabadi Biryani","2023-10-13","13:00:48","Completed","338.00"
3360,20,10,"Vegetable Fried Rice","2023-11-14","13:00:36","Not Fulfilled","418.00"
793,22,9,"Masala Dosa","2023-10-07","13:00:33","Completed","272.00"
5256,21,1,"Chicken Biryani","2023-03-27","13:00:30","Completed","348.00"
7547,8,7,"Chole Bhature","2023-09-08","13:00:30","Completed","261.00"
7746,9,4,"Mutton Biryani","2023-02-15","13:00:25","Completed","319.00"
7854,6,5,"Vegetable Fried Rice","2023-06-01","13:00:22","Completed","269.00"
9246,6,5,"Prawn Masala","2023-02-15","13:00:11","Completed","242.00"
9514,7,1,"Paneer Lababdar","2023-07-01","13:00:10","Completed","235.00"
214,15,9,"Paneer Butter Masala","2023-09-17","13:00:09","Completed","323.00"
4917,18,7,"Chicken Shawarma","2023-05-12","13:00:07","Completed","232.00"
6720,4,9,"Paneer Butter Masala","2023-12-13","13:00:06","Completed","477.00"
156,19,9,"Butter Chicken","2023-04-29","13:00:05","Completed","291.00"
1726,20,2,"Vegetable Fried Rice","2023-06-26","13:00:05","Completed","211.00"
6962,8,8,"Lamb Kebab","2023-04-15","13:00:05","Completed","313.00"
2,2,5,"Vegetable Fried Rice","2024-01-02","13:00:00","Completed","288.00"
15,17,8,"Chicken Biryani","2024-01-15","13:00:00","Completed","236.00"
23,17,10,"Masala Dosa","2024-01-23","13:00:00","Completed","283.00"
7882,8,9,"Chicken Shawarma","2023-08-21","12:59:52","Completed","310.00"
7920,7,6,"Mutton Biryani","2023-04-07","12:59:48","Completed","509.00"
97,2,6,"Egg Curry","2023-02-12","12:59:41","Completed","333.00"
9317,6,10,"Burger","2023-02-04","12:59:39","Completed","738.00"
2910,6,2,"Mutton Rogan Josh","2023-11-15","12:59:36","Completed","291.00"
4603,20,4,"Butter Chicken","2023-09-03","12:59:36","Completed","208.00"
5076,21,8,"Mutton Rogan Josh","2023-01-16","12:59:30","Completed","219.00"
9904,4,10,"Chicken Shawarma","2023-11-12","12:59:14","Completed","216.00"
3736,13,7,"Pasta Alfredo","2023-06-09","12:59:09","Completed","212.00"
3541,13,10,"Paneer Butter Masala","2023-12-06","12:59:06","Not Fulfilled","448.00"
5869,17,6,"Lamb Kebab","2023-10-15","12:59:04","Completed","357.00"
2753,22,10,"Masala Dosa","2023-11-25","12:58:57","Completed","262.00"
8785,8,6,"Chole Bhature","2023-10-13","12:58:55","Completed","509.00"
4664,18,2,"Mutton Rogan Josh","2023-12-12","12:58:52","Completed","313.00"
2915,13,9,"Egg Curry","2023-09-07","12:58:46","Completed","218.00"
3751,3,6,"Butter Chicken","2023-10-12","12:58:26","Not Fulfilled","207.00"
2390,14,2,"Chicken Biryani","2023-04-15","12:58:16","Completed","327.00"
217,12,9,"Burger","2023-03-11","12:58:12","Completed","220.00"
7449,5,8,"Paneer Butter Masala","2023-04-23","12:58:09","Completed","226.00"
4764,22,1,"Hyderabadi Biryani","2023-12-09","12:58:03","Completed","226.00"
6622,8,4,"Chicken Biryani","2023-08-29","12:58:02","Completed","203.00"
559,21,7,"Chicken Tikka","2023-09-02","12:57:39","Completed","336.00"
4444,21,1,"Chicken Shawarma","2023-06-21","12:57:33","Completed","232.00"
5083,15,7,"Pasta Alfredo","2023-05-30","12:57:31","Completed","354.00"
9006,5,8,"Pizza","2023-04-28","12:57:30","Completed","279.00"
4845,21,4,"Lamb Kebab","2023-02-26","12:57:17","Completed","313.00"
5227,21,6,"Grilled Chicken Sandwich","2023-10-24","12:57:14","Completed","260.00"
2693,17,5,"Chole Bhature","2023-10-11","12:57:13","Completed","484.00"
1289,12,10,"Samosa","2023-04-09","12:57:09","Completed","220.00"
5849,20,7,"Pasta Alfredo","2023-03-26","12:57:09","Completed","291.00"
7217,7,4,"Grilled Chicken Sandwich","2023-11-13","12:56:56","Completed","260.00"
4728,15,10,"Paneer Butter Masala","2023-12-06","12:56:54","Completed","208.00"
6128,17,5,"Paneer Tikka","2023-12-22","12:56:46","Completed","239.00"
9009,6,9,"Pizza","2023-09-13","12:56:44","Completed","326.00"
561,2,3,"Vegetable Fried Rice","2023-11-08","12:56:29","Completed","358.00"
4681,21,3,"Chicken Biryani","2023-08-04","12:56:16","Completed","338.00"
3607,7,9,"Mutton Rogan Josh","2023-04-20","12:56:08","Completed","280.00"
9425,6,5,"Dal Makhani","2023-07-05","12:56:08","Completed","300.00"
6930,8,5,"Grilled Chicken Sandwich","2023-12-03","12:55:59","Completed","199.00"
2208,9,3,"Chicken Shawarma","2023-03-12","12:55:52","Completed","227.00"
3870,4,7,"Prawn Masala","2023-11-11","12:55:33","Completed","407.00"
7470,6,4,"Paneer Tikka","2023-12-09","12:55:27","Completed","284.00"
3462,5,3,"Pasta Alfredo","2023-11-01","12:55:23","Completed","240.00"
7395,4,6,"Chicken Biryani","2023-07-03","12:55:18","Completed","217.00"
3883,19,3,"Pasta Alfredo","2023-10-26","12:55:17","Completed","440.00"
3442,20,6,"Dal Makhani","2023-08-10","12:55:16","Completed","219.00"
3911,14,10,"Masala Dosa","2023-08-10","12:55:03","Completed","271.00"
254,18,3,"Chole Bhature","2023-09-08","12:54:54","Completed","228.00"
2125,18,3,"Chicken Shawarma","2023-01-24","12:54:51","Completed","203.00"
2261,16,5,"Hyderabadi Biryani","2023-04-20","12:54:49","Completed","457.00"
6509,5,1,"Hyderabadi Biryani","2023-04-07","12:54:48","Completed","525.00"
2827,19,1,"Paneer Butter Masala","2023-01-13","12:54:41","Completed","202.00"
8313,5,5,"Mutton Rogan Josh","2023-06-09","12:54:35","Completed","565.00"
